Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_11_consensus,D103_12_consensus,D103_13_consensus,D103_14_consensus,D103_15_consensus,D103_16_consensus,D103_17_consensus,D103_18_consensus,D103_1_consensus,D103_2_consensus,D103_3_consensus,D103_4_consensus,D103_5_consensus,D103_6_consensus,D103_7_consensus,D103_8_consensus,D103_9_consensus
327059_18_consensus,0.04036052,0.04073599,0.04240995,0.0388438,0.04416171,0.04618571,0.03931423,0.04723402,0.04419968,0.04101857,0.04067444,0.04693971,0.03783431,0.04415812,0.04614838,0.03910214,0.0447243,0.04512614,0.04749559,0.04503167,0.04838113,0.04534757,0.04627423,0.04750288,0.0496891,0.04735637,0.04761562,0.04207056,0.04409092,0.04722329,0.04541951,0.04571152,0.04617264,0.04265621,0.04437495,0.04507141,0.05875285,0.05821399,0.06093823,0.0728845,0.0671898,0.06508365,0.05873854,0.05536909,0.05969625,0.07478561,0.067565,0.0644552,0.06118436,0.06060611,0.06154212,0.07342599,0.0700586,0.06418291,0.02909266,0.02681489,0.02692481,0.02718283,0.02515769,0.02513208,0.02918058,0.02588098,0.02761729,0.02515227,0.02536476,0.02467504,0.03051121,0.02629131,0.02727572,0.02701394,0.02549218,0.02525567,0.04300743,0.04522209,0.0483784,0.04177939,0.0406754,0.04196642,0.04547307,0.04548306,0.05008939,0.04184484,0.04282456,0.03998673,0.04789693,0.05701528,0.04840237,0.04242254,0.04288495,0.04575174,0.05830547,0.0575795,0.05449041,0.05951649,0.05870743,0.05924993,0.05726385,0.05625299,0.05892737,0.06264696,0.07525164,0.09960665,0.08026074,0.0690572,0.07331109,0.0584823,0.0571176,0.07380764,0.05520075,0.05421861,0.05319664,0.05460319,0.05429922,0.05123287,0.05342902,0.05152877,0.05097446,0.06025234,0.05869131,0.06167482,0.05583389,0.05510916,0.0578543,0.05719582,0.05395415,0.0543945,0.04321677,0.04281072,0.03615532,0.03989139,0.0352527,0.03559551,0.03609482,0.03778684,0.0366178,0.0480111,0.04052962,0.04088714,0.04214594,0.0418804,0.03758174,0.03935713,0.04454431,0.0446942,0.00387932,0.00335918,0.0030297,0.01008814,0.00637918,0.00363268,0.00383743,0.00357355,0,0.00905827,0.00533511,0.00359657,0.00669544,0.00390257,0.00468746,0.01014759,0.00621189,0.00351769,0.05076183,0.04690522,0.04854602,0.05912496,0.0495868,0.04864662,0.04640153,0.05251164,0.0489061,0.05563677,0.05051136,0.04926681,0.04700458,0.04729345,0.04528655,0.05462123,0.04698495,0.05043825
327059_1_consensus,0.05663776,0.0607225,0.06499708,0.05765177,0.06517966,0.06786318,0.05597188,0.06796101,0.06621753,0.05976943,0.06068668,0.06835927,0.05288878,0.06303149,0.06970857,0.05715311,0.06611218,0.06576061,0.05850206,0.05356626,0.06030728,0.04980874,0.05507693,0.05815725,0.06075834,0.05810213,0.06083888,0.04437847,0.05140452,0.05614768,0.05552315,0.05422022,0.05773512,0.04746787,0.05404061,0.05483585,0.0569713,0.05642956,0.05756394,0.06281223,0.06108388,0.05954818,0.05715733,0.05400335,0.05732244,0.06387003,0.060087,0.05742514,0.05673103,0.05695129,0.0555379,0.06402717,0.06345981,0.05890092,0.0438119,0.03981845,0.0411894,0.03470226,0.03417501,0.03625501,0.04431893,0.0385441,0.04243745,0.03267695,0.03422178,0.03539774,0.04620018,0.03956016,0.04270769,0.03360676,0.03418636,0.03693033,0.05363182,0.05612379,0.06504097,0.04675157,0.0464661,0.05313047,0.05617851,0.05701075,0.06181964,0.04593482,0.04580887,0.04672641,0.05782684,0.06944098,0.06191022,0.0464639,0.04620115,0.05392823,0.08580088,0.07960256,0.07759389,0.07893047,0.07784891,0.08046367,0.08105359,0.07788798,0.08149034,0.08483248,0.10233629,0.12854604,0.11115889,0.09440145,0.10120304,0.07836907,0.07928159,0.10636259,0.06858158,0.06675754,0.06709686,0.07053715,0.06699166,0.06254781,0.06782358,0.06460651,0.06545416,0.07527406,0.07022685,0.07242266,0.06938262,0.06684108,0.07148786,0.0730324,0.06653874,0.06604199,0.05393632,0.05432709,0.04911435,0.0523351,0.04642892,0.04780988,0.04752717,0.0518512,0.05146595,0.05688688,0.05169138,0.05178226,0.05151894,0.05406343,0.05081436,0.04935961,0.05525334,0.05629318,0.01271597,0.00713465,0.0092232,0.0027985,0.00354272,0.00578814,0.01221516,0.00672709,0.00905827,0,0.00410269,0.00753373,0.01749601,0.00906882,0.01320611,0.00235039,0.00352142,0.00611922,0.05301981,0.05390024,0.04989298,0.05034843,0.05964384,0.04832536,0.05246055,0.05946172,0.05821807,0.04768694,0.06067026,0.04861172,0.05337183,0.05589908,0.05106936,0.04686089,0.05431392,0.04879086
327059_2_consensus,0.04725152,0.04989363,0.05278884,0.04737033,0.05379803,0.0561374,0.04671006,0.05752447,0.05519247,0.04939452,0.05086506,0.05700319,0.04555663,0.05387599,0.0582421,0.04674205,0.05403746,0.05458337,0.05472107,0.0506243,0.05621191,0.04899078,0.05218922,0.05512655,0.05710642,0.05488125,0.056552,0.04399357,0.0490699,0.05336692,0.0520006,0.05156955,0.05365567,0.04650365,0.05056374,0.05121337,0.0616119,0.06095415,0.06294025,0.07163269,0.06829349,0.06612913,0.06186442,0.05845923,0.06233758,0.07319347,0.06760519,0.06447801,0.06267376,0.06243183,0.06182122,0.07252701,0.07093278,0.06513738,0.0351505,0.03262016,0.0335712,0.02947805,0.02919077,0.03014248,0.03535843,0.03166341,0.03508692,0.02822216,0.02995009,0.02995775,0.03708939,0.03221796,0.03472113,0.0292151,0.02945411,0.03062862,0.05070312,0.05321889,0.05872548,0.0462493,0.04555599,0.04979136,0.05308049,0.05445033,0.0601137,0.04498147,0.0469727,0.04513704,0.05550343,0.06779088,0.05861325,0.04616298,0.04609698,0.05151894,0.06933022,0.06361799,0.06247032,0.06326466,0.06258179,0.06430798,0.0648806,0.06204426,0.0652426,0.06845426,0.08247807,0.10717233,0.08991108,0.07584565,0.08138395,0.06278297,0.0633636,0.08650123,0.05852872,0.05629444,0.05684406,0.05988979,0.05737618,0.05339547,0.05787838,0.05533681,0.05580044,0.06407302,0.05977028,0.06243811,0.05900216,0.05699813,0.0605299,0.06242162,0.05719221,0.05669793,0.04454402,0.04541056,0.04119121,0.04292379,0.03838131,0.04015958,0.03876571,0.04204857,0.04262499,0.04948762,0.04212286,0.04287108,0.042177,0.04453654,0.04280501,0.04133105,0.04567874,0.04651894,0.00704654,0.00376406,0.00492167,0.00560882,0.0032613,0.0036605,0.00717115,0.00455766,0.00533511,0.00410269,0,0.00376992,0.00999343,0.00458751,0.00665964,0.0055552,0.00330955,0.00350756,0.049059,0.04775165,0.04649413,0.05153509,0.05163385,0.04590295,0.04672048,0.05387248,0.05114597,0.04959967,0.05252067,0.04674922,0.04708551,0.04938118,0.04548105,0.04837293,0.04779153,0.0473277
327059_3_consensus,0.04027664,0.04184442,0.04347822,0.03975425,0.04517812,0.04745643,0.03972084,0.04849433,0.0459702,0.04182436,0.04250648,0.0482781,0.0393267,0.04608181,0.04852298,0.03957148,0.04504229,0.04594245,0.04777036,0.04461915,0.04906679,0.04515589,0.04609618,0.04839073,0.05007475,0.04779624,0.04837902,0.04200697,0.04406928,0.04738233,0.0455947,0.04576283,0.0466825,0.04267513,0.04437321,0.04474575,0.05829003,0.0577449,0.06031445,0.07140618,0.06635805,0.06437995,0.05813855,0.05545953,0.05941532,0.07350304,0.06661233,0.06374361,0.06031763,0.06042735,0.06077492,0.07202677,0.06933417,0.06334611,0.03012155,0.02779606,0.02758936,0.02720134,0.02556736,0.02581879,0.03030031,0.02709423,0.02887796,0.02564125,0.02621056,0.02581573,0.03143459,0.02708984,0.02825826,0.02702243,0.0260911,0.02615582,0.04252382,0.0450121,0.04837613,0.04028555,0.03939417,0.04118194,0.04448268,0.04549367,0.05089599,0.03951123,0.0415291,0.03856266,0.04716101,0.05763538,0.04863396,0.0403013,0.04064359,0.04409165,0.05845075,0.05593849,0.05386525,0.05784085,0.05690198,0.0579873,0.05619309,0.05524434,0.05781221,0.06143963,0.07382407,0.0973499,0.07893826,0.06790375,0.07208678,0.05657545,0.05588891,0.07427148,0.05195957,0.0507176,0.05031929,0.05213527,0.05114936,0.04810394,0.05046521,0.04925673,0.04870552,0.05744955,0.05496594,0.05797004,0.05282109,0.05195022,0.05454927,0.05457297,0.05114675,0.05132211,0.04243524,0.04146681,0.03679299,0.03897534,0.03519137,0.03581124,0.03529453,0.03766509,0.03743527,0.04652453,0.03955912,0.03959504,0.03989232,0.04069759,0.03808157,0.03852733,0.04266279,0.04307241,0.00405846,0.00276615,0.0030421,0.00949216,0.00560707,0.00341286,0.00419722,0.00394941,0.00359657,0.00753373,0.00376992,0,0.00604995,0.00275599,0.00385802,0.00939435,0.00572506,0.00312251,0.04783627,0.0445037,0.04597849,0.05489909,0.04766281,0.04566695,0.04445997,0.05045272,0.04735059,0.05248242,0.04849291,0.04661045,0.04427121,0.04540671,0.04321708,0.05115872,0.04495146,0.04766531
327059_4_consensus,0.03158564,0.03209157,0.03252149,0.03040621,0.03509303,0.03675137,0.031216,0.03745312,0.0358003,0.03287348,0.03348935,0.03736953,0.0331668,0.03695503,0.03747892,0.03015723,0.03362933,0.03479016,0.04392812,0.04239583,0.0453074,0.04504984,0.04379195,0.0452425,0.04630104,0.04457309,0.04413444,0.04245387,0.04233278,0.04494567,0.04213435,0.04313871,0.04272587,0.04264563,0.04144115,0.0410339,0.06402416,0.06293965,0.06670033,0.08125596,0.07451386,0.07180195,0.06335468,0.06101249,0.06523209,0.08406324,0.07498537,0.07200954,0.06727574,0.06699569,0.06817243,0.0816721,0.07794013,0.07079036,0.02087223,0.0202432,0.01983288,0.02163052,0.02043674,0.01970536,0.02069898,0.01974321,0.02076155,0.02116581,0.02177631,0.02051073,0.02133582,0.01944916,0.02002282,0.02227309,0.02101792,0.01967124,0.03903242,0.04089646,0.03992825,0.0390029,0.03749369,0.03720698,0.04014171,0.04174353,0.04716366,0.03847821,0.04217465,0.03684935,0.04334938,0.0544606,0.04330016,0.03882525,0.03960583,0.04035561,0.04113441,0.03926141,0.03755063,0.04177325,0.04119321,0.04145979,0.03933116,0.03905567,0.04069352,0.0437004,0.05283558,0.07335603,0.05680388,0.04835992,0.05093688,0.04045348,0.0392797,0.0528792,0.04235613,0.04144112,0.04077486,0.04174338,0.04226352,0.04019127,0.04132016,0.04103172,0.04010849,0.04630645,0.04535572,0.04857422,0.04319017,0.04267082,0.04427749,0.04405937,0.04230303,0.04271828,0.03438122,0.0333704,0.02945998,0.03001683,0.02819227,0.02868812,0.02740315,0.02878292,0.02872007,0.04087234,0.03368065,0.03155761,0.03185164,0.03204345,0.03016153,0.03119091,0.03381001,0.03419191,0.00479118,0.00634319,0.00536146,0.02078299,0.01424968,0.00929159,0.00502959,0.00946111,0.00669544,0.01749601,0.00999343,0.00604995,0,0.00513741,0.00410627,0.02064967,0.01446241,0.00807665,0.04497188,0.03898546,0.04338756,0.05764185,0.0403061,0.04492862,0.03960131,0.04504682,0.04086186,0.05605262,0.03974357,0.04607174,0.03888162,0.03973876,0.03832143,0.05437642,0.03885931,0.0475939
327059_5_consensus,0.03848782,0.04001535,0.04116405,0.03796436,0.04306429,0.04526248,0.03832913,0.04650206,0.04425651,0.04045764,0.04095752,0.04631324,0.03836327,0.04413518,0.04629627,0.03738581,0.04295507,0.04371205,0.04502918,0.04269699,0.04665286,0.04403212,0.04407622,0.04611826,0.0475057,0.0458102,0.04620324,0.04080145,0.04220357,0.04551035,0.04334788,0.04385667,0.04434206,0.04165199,0.0423467,0.0422774,0.0603976,0.05960378,0.06253104,0.07437511,0.06896767,0.0668755,0.06015199,0.05708017,0.06156917,0.07662513,0.06921006,0.0662789,0.06266033,0.06262841,0.06309984,0.07506676,0.07213149,0.06583011,0.02812075,0.02634388,0.02617567,0.02615912,0.02456133,0.02460163,0.02831335,0.02546342,0.0272117,0.02472197,0.02548653,0.02480669,0.02917819,0.02555311,0.02658018,0.02614121,0.0250913,0.02472827,0.04050032,0.04251289,0.04548234,0.03874665,0.03779599,0.03905075,0.04207343,0.04382764,0.04936033,0.03794959,0.0405753,0.03708251,0.04479229,0.05623974,0.04668682,0.03880478,0.03930743,0.04181256,0.05409969,0.05150142,0.04962852,0.05374262,0.05257731,0.05356461,0.05183453,0.05116126,0.05352268,0.05679982,0.06859738,0.09221309,0.07356772,0.06293456,0.06692599,0.05244066,0.05176184,0.06904011,0.04857785,0.04767089,0.04711764,0.04877624,0.04811656,0.04528879,0.04744997,0.04661468,0.04594065,0.05384807,0.05178954,0.05498997,0.04947102,0.04890433,0.05113658,0.05101389,0.04813048,0.04850559,0.04000914,0.03804621,0.03433579,0.03600011,0.03276319,0.03337444,0.03276445,0.03500823,0.03471579,0.04457197,0.03776988,0.0364341,0.03670351,0.03739841,0.03534753,0.03538023,0.03902608,0.03948074,0.00387592,0.00321201,0.00329907,0.01119244,0.00701292,0.00444678,0.00422607,0.00445392,0.00390257,0.00906882,0.00458751,0.00275599,0.00513741,0,0.00334837,0.01117456,0.00691339,0.0039853,0.04517084,0.04187273,0.04335099,0.05314608,0.04444436,0.04335737,0.04148531,0.0476248,0.04408281,0.051521,0.04465721,0.0444467,0.04103266,0.04240911,0.04040664,0.05000452,0.04196634,0.04543029
327059_6_consensus,0.03521307,0.03614542,0.03670914,0.0343061,0.03901983,0.04075775,0.03505067,0.04275839,0.04002075,0.03667463,0.03761486,0.04189879,0.03619502,0.04114679,0.04185377,0.03380358,0.03827825,0.03951067,0.04480682,0.04273205,0.04620067,0.04501107,0.04420046,0.04612079,0.04723591,0.04569441,0.04550789,0.04194477,0.04265692,0.04554026,0.04297124,0.04388523,0.04383075,0.04264613,0.04216902,0.04210996,0.06454172,0.06378974,0.06695999,0.08052788,0.07437693,0.07188555,0.06422223,0.0614347,0.06587763,0.08307289,0.07489784,0.07160573,0.06741166,0.06728417,0.06808795,0.08113886,0.07766868,0.07066664,0.024942,0.02404814,0.02369724,0.02491638,0.02363463,0.02299873,0.02515494,0.02337337,0.02497985,0.02372497,0.02470965,0.02349376,0.02582473,0.02325804,0.02402996,0.02532468,0.02427725,0.02309214,0.04042153,0.04245302,0.04354359,0.03994167,0.03894643,0.03855779,0.04201739,0.04363197,0.05000371,0.03902228,0.04274827,0.03784238,0.04490011,0.05682391,0.04623112,0.03996453,0.04051531,0.04213615,0.04770167,0.04536652,0.0438254,0.04767362,0.04682002,0.0473355,0.0454679,0.04508473,0.04723169,0.05021581,0.06030413,0.08273892,0.06458094,0.05538193,0.05860867,0.04663795,0.04552776,0.06069602,0.04531598,0.04392902,0.04359868,0.04513915,0.04502487,0.04239372,0.04411159,0.04343731,0.04268312,0.0497308,0.04825781,0.05140875,0.04588893,0.04549715,0.04734401,0.04736606,0.04518761,0.04535969,0.03647612,0.0347038,0.03129473,0.03236403,0.02989816,0.03069832,0.02959202,0.03124319,0.03117394,0.0417117,0.03446913,0.03301105,0.03318402,0.03353849,0.03215817,0.03249636,0.03555051,0.03578344,0.0039264,0.00460224,0.00399711,0.01592272,0.01009956,0.00655596,0.00458531,0.00674802,0.00468746,0.01320611,0.00665964,0.00385802,0.00410627,0.00334837,0,0.01580226,0.01028784,0.00589617,0.04422222,0.03987411,0.04290122,0.05503243,0.0415582,0.04351541,0.03996425,0.04599405,0.04134247,0.05355932,0.0417694,0.04479137,0.03890515,0.04021268,0.03863333,0.05209602,0.04005773,0.04611901
327059_7_consensus,0.06119597,0.065283,0.06972874,0.06206004,0.06991231,0.07218113,0.06016973,0.07227159,0.07082714,0.06395855,0.0650198,0.0726745,0.05585055,0.06652675,0.07326717,0.06176415,0.07091334,0.07026413,0.06443215,0.05952542,0.06594995,0.05540755,0.06102827,0.06384377,0.06686327,0.06409457,0.06669706,0.04951236,0.05712969,0.06205419,0.06156259,0.0601978,0.06358881,0.05295876,0.05993508,0.06069443,0.06237429,0.06183824,0.06279638,0.06752349,0.0660888,0.06460305,0.062763,0.05902426,0.0623905,0.06835168,0.06499894,0.06195483,0.06179483,0.06181864,0.0602893,0.06879371,0.06838044,0.06388363,0.04845205,0.04436531,0.0462769,0.03900009,0.03839526,0.04069245,0.04891162,0.04272567,0.04719758,0.03677951,0.03849769,0.0395225,0.05116999,0.04411215,0.04776279,0.03803981,0.03865113,0.04136394,0.05962142,0.06170513,0.07151138,0.05230246,0.05210066,0.05919598,0.06211061,0.06272259,0.06756226,0.05177351,0.05112356,0.05258866,0.0634534,0.07565042,0.06785684,0.05256526,0.05213899,0.06002682,0.09304698,0.08741962,0.08477829,0.08631924,0.08528646,0.08762172,0.08857093,0.08506295,0.08909631,0.09232527,0.1105102,0.13801249,0.11988733,0.10212214,0.10944669,0.08602975,0.08688397,0.11375516,0.07660763,0.07464847,0.07471366,0.07844804,0.07486727,0.07008037,0.07585898,0.07221327,0.07296121,0.08334368,0.07805317,0.08019131,0.07733801,0.07470052,0.07960816,0.08109716,0.07436845,0.07372812,0.05882669,0.05889383,0.05321084,0.05763241,0.05073335,0.05216463,0.05262085,0.0567941,0.05583072,0.06194055,0.05577756,0.05671431,0.05664071,0.05883279,0.05500658,0.0538471,0.06019368,0.06122395,0.01474429,0.00887624,0.01083476,0.00198887,0.00351907,0.00627259,0.01406534,0.00716996,0.01014759,0.00235039,0.0055552,0.00939435,0.02064967,0.01117456,0.01580226,0,0.00345705,0.00699851,0.0585795,0.05945322,0.0549159,0.0551697,0.06522003,0.05329043,0.05771616,0.06484267,0.06360438,0.05218254,0.06691122,0.05345711,0.05903226,0.06182797,0.05649373,0.05152534,0.05999218,0.05378503
327059_8_consensus,0.05445854,0.05659436,0.06011428,0.0541705,0.06068328,0.06315645,0.05341447,0.06409098,0.06154551,0.05606085,0.05671864,0.06392661,0.05042334,0.05934853,0.06446846,0.05382795,0.06203521,0.06187044,0.0604956,0.05630777,0.06175691,0.05405609,0.05772973,0.06018718,0.06292853,0.06034755,0.06203648,0.0488434,0.05449152,0.05892199,0.05793246,0.05732695,0.05938428,0.05127147,0.05623936,0.05725329,0.06402634,0.06345594,0.06523978,0.0730866,0.06984995,0.06786386,0.06444132,0.06048651,0.06453956,0.07425969,0.06921459,0.0659865,0.06461765,0.06425699,0.06373206,0.07394307,0.07226139,0.06725025,0.04198507,0.03867285,0.04001104,0.03537542,0.03450493,0.03580613,0.04211327,0.03747918,0.04107846,0.03342546,0.03477429,0.03506469,0.0443089,0.0384058,0.04101024,0.03484791,0.03477777,0.03627948,0.05600677,0.05864586,0.06557098,0.05131209,0.05067532,0.05546863,0.05878659,0.05913683,0.0645028,0.05033926,0.05101146,0.05043792,0.06078909,0.07192302,0.0639016,0.0517292,0.05151023,0.05753316,0.07994866,0.07562518,0.07343693,0.07539371,0.07451499,0.07601584,0.07674489,0.07361086,0.07707484,0.08062699,0.09602028,0.12268704,0.10398683,0.08872557,0.09487462,0.07482332,0.07513303,0.09793796,0.06925859,0.06726912,0.06717208,0.07026414,0.06775918,0.06345672,0.06827586,0.06522088,0.06550367,0.07500999,0.07100404,0.07371335,0.06965863,0.06769751,0.07186254,0.07302937,0.06748533,0.06705921,0.05288517,0.05397846,0.04791536,0.05160879,0.0455377,0.04691689,0.04705688,0.05035824,0.04982946,0.0575893,0.04907278,0.05158039,0.05149118,0.05347863,0.05013339,0.04921091,0.05484589,0.05573623,0.00944833,0.00528454,0.00658671,0.00330319,0.0022237,0.00368444,0.00912559,0.00406943,0.00621189,0.00352142,0.00330955,0.00572506,0.01446241,0.00691339,0.01028784,0.00345705,0,0.00400476,0.05695249,0.05587457,0.05390429,0.05824428,0.06021189,0.05307292,0.05450626,0.06177898,0.05921073,0.05517875,0.06164763,0.05326963,0.0556086,0.05729821,0.05325837,0.05442123,0.05610891,0.05397308
327059_9_consensus,0.0448558,0.04591,0.0482963,0.04388124,0.04967502,0.05194684,0.04362808,0.0527738,0.04992889,0.04576585,0.04598267,0.05233761,0.04200274,0.04928774,0.05287172,0.0438408,0.05018741,0.05037761,0.05349131,0.05004467,0.05447541,0.04949835,0.05144417,0.05352226,0.05581923,0.05312491,0.05389109,0.04535786,0.04882153,0.05264124,0.0511299,0.05095632,0.05204107,0.04660733,0.04956867,0.05024518,0.06080941,0.06037097,0.06270125,0.07304471,0.0682954,0.0661341,0.06106665,0.05752921,0.06167046,0.07489612,0.06828802,0.06533226,0.0626097,0.06216683,0.06244066,0.07377471,0.07115567,0.06550768,0.03267241,0.02987451,0.03044326,0.02852767,0.02727019,0.02779888,0.03261545,0.02899757,0.03135211,0.02702265,0.02775183,0.02755832,0.03424626,0.02948814,0.0310864,0.02833377,0.02750731,0.02816809,0.04896105,0.05152392,0.05570924,0.04612378,0.04523438,0.04801507,0.05159444,0.05181024,0.05634476,0.04573379,0.04665741,0.04472347,0.05405612,0.06369983,0.05508886,0.04652839,0.04684795,0.05108689,0.06488823,0.0621177,0.06012887,0.06326727,0.06260448,0.06352833,0.06279615,0.06069951,0.06357351,0.06748516,0.08061485,0.10487749,0.08715416,0.07430444,0.07909962,0.06228979,0.06176421,0.08076841,0.05927238,0.05774972,0.05746634,0.05956808,0.05834682,0.05467285,0.05812102,0.0558287,0.05582738,0.06490156,0.06183425,0.0646717,0.06003414,0.05854744,0.06195068,0.06238346,0.05810475,0.05801985,0.04507079,0.04675396,0.04024316,0.04347817,0.03828719,0.03956591,0.03886902,0.0412363,0.04129602,0.05070342,0.04195259,0.04439343,0.04483863,0.04595279,0.0421126,0.04267533,0.04775914,0.0480278,0.00526037,0.00286149,0.00346883,0.00679751,0.00404787,0.00240115,0.00473754,0.00299996,0.00351769,0.00611922,0.00350756,0.00312251,0.00807665,0.0039853,0.00589617,0.00699851,0.00400476,0,0.0528082,0.04950537,0.05012491,0.05845127,0.05290818,0.05003011,0.04928355,0.05563552,0.05294773,0.05544926,0.05404589,0.05072598,0.05018949,0.05101037,0.04799642,0.0544122,0.04994497,0.05156934
D103_10_consensus,0.06222273,0.06828178,0.06741331,0.06486797,0.06682246,0.07029144,0.06518478,0.07272163,0.07133401,0.06933129,0.06776452,0.07300062,0.06676578,0.06881754,0.06957718,0.06225081,0.06893565,0.06893127,0.02975656,0.02788608,0.03232627,0.02767101,0.02897135,0.03129887,0.03087283,0.03109329,0.0356066,0.02403974,0.0263134,0.02894067,0.02801546,0.02704696,0.02944818,0.02778718,0.02823617,0.02739586,0.07900489,0.07814279,0.07994903,0.09177033,0.08827772,0.08518415,0.07714633,0.0759659,0.08052607,0.09427783,0.08795546,0.08420694,0.08038612,0.08208561,0.08019895,0.09429526,0.09052505,0.08303217,0.04010298,0.04070575,0.04207922,0.04136173,0.0422721,0.03989674,0.04306545,0.03866349,0.04252006,0.03936358,0.04031924,0.04049308,0.03950221,0.0395754,0.04224842,0.03985896,0.04077333,0.03922645,0.04179525,0.04242836,0.04499926,0.04220333,0.04059117,0.04161934,0.04147896,0.04631834,0.05427256,0.04125594,0.04546469,0.04120416,0.04083404,0.06058321,0.04986659,0.04183469,0.04162491,0.04034969,0.05456453,0.04702146,0.0444705,0.04718492,0.04457639,0.04680883,0.0467361,0.04729231,0.04881966,0.04855568,0.06330133,0.08963949,0.07004194,0.05784139,0.06409728,0.0461593,0.04791847,0.078152,0.03637334,0.03764055,0.03584755,0.03752964,0.03719914,0.03496906,0.03654614,0.03604226,0.03694462,0.04064077,0.03970584,0.0419041,0.0371047,0.03913953,0.03796421,0.03881468,0.03791861,0.03663787,0.04551923,0.03451144,0.0345235,0.03343527,0.03594745,0.03571346,0.03654463,0.03890535,0.03653155,0.04982462,0.05578231,0.03203054,0.0340305,0.03476386,0.0336841,0.03174228,0.03422503,0.03630504,0.04899277,0.05011686,0.05007696,0.06079431,0.05677262,0.05324248,0.04998277,0.05408001,0.05076183,0.05301981,0.049059,0.04783627,0.04497188,0.04517084,0.04422222,0.0585795,0.05695249,0.0528082,0,0.00869599,0.00616071,0.00999403,0.01408816,0.00604354,0.00647026,0.00980138,0.01050529,0.01079214,0.01202071,0.0061811,0.0070494,0.00921278,0.00720196,0.01049596,0.00885083,0.00657964
