Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_11_consensus,D103_12_consensus,D103_13_consensus,D103_14_consensus,D103_15_consensus,D103_16_consensus,D103_17_consensus,D103_18_consensus,D103_1_consensus,D103_2_consensus,D103_3_consensus,D103_4_consensus,D103_5_consensus,D103_6_consensus,D103_7_consensus,D103_8_consensus,D103_9_consensus
316188_2_consensus,0.00800478,0.0068758,0.00842904,0.00700048,0.00690079,0.00811988,0.00745641,0.00815674,0.00780573,0.00766108,0.0,0.00833354,0.00938544,0.00799819,0.00842433,0.00734879,0.00812306,0.00852342,0.0578811,0.05839467,0.05921942,0.06070529,0.05814366,0.05734255,0.05912298,0.05658788,0.0572174,0.06002352,0.05828637,0.05839324,0.05743943,0.05750371,0.05563464,0.059475,0.05591087,0.05587066,0.07480237,0.07329375,0.07825837,0.09670361,0.08791113,0.08377126,0.07344935,0.07029076,0.0759637,0.10045964,0.09014879,0.08583407,0.08059138,0.07850535,0.08098608,0.09682845,0.09076068,0.08359928,0.03212316,0.03009181,0.02883468,0.03263067,0.03031654,0.02906766,0.03191861,0.02882925,0.02789437,0.03268253,0.03042254,0.02969715,0.03202656,0.02930698,0.02820701,0.03357262,0.03066045,0.02934421,0.04276755,0.04519812,0.03922041,0.04730039,0.04450697,0.04083975,0.04351491,0.04381593,0.04688007,0.04891715,0.05049616,0.04487146,0.04814341,0.05311018,0.04398663,0.04651562,0.04876753,0.04517172,0.03768853,0.03996179,0.03634805,0.04643441,0.04398229,0.04411663,0.03807623,0.04082646,0.04161767,0.04542322,0.05504866,0.07440943,0.05491758,0.05194268,0.05279365,0.04357898,0.04033654,0.04902438,0.04692533,0.04873495,0.04556803,0.04445862,0.04714859,0.04696149,0.04509776,0.04630993,0.04539566,0.04885503,0.05255341,0.05553091,0.04836533,0.04932883,0.04877803,0.04700462,0.04777852,0.04836745,0.04794609,0.04801374,0.04096916,0.04325563,0.04084653,0.04014682,0.03991387,0.04180238,0.03992391,0.05251659,0.05212971,0.0467295,0.04699063,0.04683062,0.04277542,0.04603515,0.05057179,0.04699849,0.03495303,0.03940538,0.03835649,0.06477133,0.05363477,0.04592026,0.03579297,0.04594004,0.03936755,0.05879236,0.04762784,0.04073391,0.03143439,0.03967235,0.03494366,0.06449923,0.05453183,0.0436292,0.0646811,0.05888677,0.0637737,0.080977,0.05969998,0.06594887,0.06108558,0.06225018,0.05951773,0.07821987,0.05816785,0.06673727,0.05862562,0.05947242,0.0590851,0.07718761,0.05984197,0.06953434
316188_3_consensus,0.00744646,0.00679908,0.00831159,0.00636629,0.00758592,0.0069404,0.00668189,0.00761056,0.00830452,0.00731939,0.00833354,0.0,0.00982673,0.00839043,0.00858271,0.00706747,0.00698146,0.00749884,0.06895645,0.0702117,0.07071941,0.07288041,0.07006347,0.06878501,0.07108072,0.06855596,0.06872927,0.07099757,0.06955078,0.07027007,0.06880667,0.06931846,0.06657923,0.07152445,0.06729152,0.0665994,0.0870936,0.08528817,0.09069858,0.10954246,0.10084655,0.09610973,0.08608447,0.08221168,0.0881556,0.11352143,0.10299717,0.09791006,0.092767,0.09046411,0.09289355,0.10971178,0.10390861,0.09592406,0.03530018,0.03417895,0.0333224,0.03674571,0.03476151,0.03427237,0.03514442,0.03285999,0.0325517,0.0374474,0.03599531,0.03502411,0.03525842,0.03360915,0.03331377,0.03812526,0.03551455,0.03384971,0.05230273,0.05315875,0.04714025,0.0560316,0.05298907,0.04954448,0.05226586,0.0525801,0.0569753,0.05690263,0.06030411,0.0537628,0.05709143,0.06389443,0.05316003,0.05511148,0.05734044,0.05343878,0.03991152,0.04124713,0.03822496,0.04659569,0.04483077,0.04467794,0.03969467,0.04165613,0.04283329,0.0457388,0.05347188,0.07121167,0.05361936,0.0512772,0.05171548,0.04423222,0.04144631,0.04836905,0.05229933,0.05342015,0.05106626,0.05001244,0.05257695,0.05249602,0.05084185,0.05208044,0.05156844,0.05413719,0.05666165,0.05967382,0.05324398,0.05378101,0.05351827,0.05257136,0.05323417,0.05382693,0.04873565,0.04970921,0.04389709,0.04519371,0.04353139,0.04328978,0.04239307,0.04368191,0.04239523,0.05504721,0.05290297,0.04852665,0.04813321,0.04841971,0.04554127,0.04770705,0.0517724,0.04834529,0.04013652,0.04509211,0.04333556,0.07129814,0.05973084,0.05103927,0.04077919,0.0520071,0.0448154,0.06560381,0.05316761,0.04653593,0.03569912,0.04453963,0.03888601,0.07090583,0.06061,0.0490822,0.07127697,0.06459453,0.07002496,0.08886732,0.06495931,0.0737648,0.06671564,0.06798258,0.06414861,0.08672809,0.06358832,0.0745115,0.06447521,0.06603926,0.06416175,0.08568488,0.06596,0.07697766
316188_4_consensus,0.00648432,0.00926236,0.01127792,0.00744645,0.00992092,0.009667,0.00645294,0.00885004,0.01053971,0.00830006,0.00938544,0.00982673,0.0,0.00686636,0.00924996,0.00782219,0.01006338,0.00897008,0.06263003,0.06278768,0.06496685,0.0638162,0.06268363,0.0618449,0.06365325,0.06220535,0.0632866,0.06138279,0.06214533,0.0631401,0.06244423,0.06238293,0.06129917,0.06306163,0.06126496,0.05975988,0.07136353,0.06990502,0.07407722,0.08834079,0.08181681,0.07814966,0.07050829,0.06671966,0.0717898,0.09133197,0.08334277,0.07868242,0.07530218,0.07358866,0.07469899,0.08869472,0.08468398,0.07770065,0.03802352,0.03500115,0.0348171,0.03454398,0.03253407,0.03233804,0.03801399,0.03293932,0.03321978,0.03461226,0.03279826,0.03331619,0.0387938,0.03404479,0.03486751,0.03538088,0.03284438,0.03336593,0.04418331,0.04515269,0.04425542,0.0442672,0.04225357,0.04203676,0.04421707,0.04510718,0.04851541,0.04579263,0.0467565,0.04375354,0.04788857,0.05586141,0.04621747,0.04418157,0.04552473,0.04415318,0.05080671,0.05117327,0.04821021,0.05812595,0.05491072,0.05593116,0.0505665,0.05256919,0.0546649,0.05777252,0.07017746,0.09155523,0.07155442,0.06627342,0.0683186,0.05569809,0.05249776,0.06383416,0.05412641,0.05549649,0.05254292,0.05271351,0.05397503,0.05298443,0.05265779,0.05338724,0.0529213,0.05713562,0.05927161,0.06191241,0.05632844,0.05628073,0.05670296,0.05493497,0.05470854,0.05452516,0.05093188,0.04774537,0.04342418,0.04721873,0.04306715,0.04286963,0.04388926,0.04716552,0.04360063,0.05386096,0.05640691,0.04905568,0.0484966,0.04767661,0.04489156,0.04643465,0.05218742,0.04839238,0.0360288,0.03895156,0.03841482,0.05816891,0.0500226,0.04400012,0.03680263,0.0446069,0.03886079,0.05367262,0.04558044,0.04043639,0.03418648,0.03976426,0.03633621,0.0576929,0.05069612,0.04191556,0.06714253,0.06342665,0.06529479,0.07813862,0.06631877,0.06682236,0.06528167,0.06719513,0.06487904,0.07657007,0.06397852,0.06800751,0.06268115,0.06506828,0.06300889,0.07566047,0.06487096,0.06990885
316188_5_consensus,0.00701199,0.00734629,0.00837123,0.00704471,0.0081848,0.00788977,0.00688264,0.00756271,0.00913478,0.00791562,0.00799819,0.00839043,0.00686636,0.0,0.00727874,0.00674565,0.00805958,0.00784833,0.06226247,0.06373943,0.06464447,0.06697926,0.06370657,0.06228889,0.06422901,0.06276339,0.06296812,0.06537506,0.06362422,0.06422467,0.06288191,0.06368614,0.06127395,0.06601264,0.06166863,0.06007219,0.07930964,0.0776784,0.08248049,0.09938581,0.091646,0.0873243,0.07810437,0.07422842,0.08008398,0.10298696,0.09350479,0.08860522,0.08428246,0.08209608,0.0839883,0.09996754,0.09443535,0.0871167,0.03735411,0.03542466,0.03497706,0.03695082,0.03490667,0.03431409,0.03736069,0.03338167,0.03339674,0.03721376,0.03505024,0.03458167,0.03765127,0.03462899,0.03463813,0.03816438,0.03530239,0.03431825,0.04447089,0.04521193,0.04200908,0.04754713,0.0449589,0.04285145,0.04488405,0.0457677,0.04961147,0.04851116,0.05108494,0.04588726,0.04831572,0.05611458,0.04598264,0.04753462,0.04912336,0.04550538,0.04361851,0.04596411,0.04236252,0.05316058,0.05007094,0.05049442,0.0440586,0.04706672,0.04869023,0.05152823,0.0618762,0.08354577,0.06190706,0.05869005,0.05996973,0.05061643,0.04703057,0.05501527,0.05180586,0.05410368,0.05048515,0.0498149,0.05266536,0.052177,0.05038485,0.05234645,0.05145081,0.05460199,0.05801305,0.06122513,0.05417994,0.05523129,0.05447101,0.05227743,0.05380526,0.05361727,0.05093038,0.04647556,0.04271804,0.04569296,0.04273399,0.04268301,0.04326074,0.04535363,0.04190205,0.05508819,0.05550474,0.04772513,0.04767513,0.04635025,0.04420282,0.04588665,0.05061489,0.04653701,0.03900406,0.04289939,0.0421067,0.06583693,0.05601644,0.04830004,0.03909562,0.04871346,0.04236723,0.0609434,0.05064513,0.04414803,0.03516031,0.04247075,0.03814,0.06558907,0.05684296,0.04668384,0.06755072,0.06277515,0.06677341,0.08253642,0.06439789,0.06881198,0.06437454,0.0662232,0.06344594,0.08128999,0.06229385,0.06971239,0.06169393,0.0637078,0.06283622,0.08048081,0.0643937,0.07230059
316188_6_consensus,0.0086944,0.00803824,0.00734295,0.0074391,0.00733934,0.00681261,0.008589,0.0083447,0.00845383,0.00868867,0.00842433,0.00858271,0.00924996,0.00727874,0.0,0.00763475,0.00791866,0.00743828,0.05966175,0.06188724,0.06146274,0.06661737,0.06181135,0.0598266,0.06117824,0.06009781,0.05947561,0.06565698,0.06204882,0.06226133,0.0603944,0.06162715,0.05819014,0.06555537,0.0594333,0.05800495,0.08636977,0.08485407,0.09011935,0.10956594,0.10058203,0.09588403,0.0848612,0.08118043,0.0874869,0.11342562,0.1028268,0.09776291,0.09217284,0.08998267,0.09234804,0.10999737,0.10361884,0.0954076,0.03484383,0.0340993,0.03314676,0.03755623,0.03541542,0.03366683,0.03510364,0.03200851,0.03160488,0.03791552,0.03566233,0.03453455,0.0346871,0.0332095,0.03245674,0.03923914,0.03592599,0.03352908,0.04584204,0.04620493,0.04057835,0.05115391,0.0482475,0.04352077,0.04591027,0.04668019,0.05123249,0.0527824,0.05595329,0.04904445,0.04975202,0.05745399,0.04649059,0.05147162,0.05365142,0.04760975,0.03573354,0.03874905,0.03551927,0.04704361,0.04432981,0.04388076,0.03723235,0.04059459,0.04208389,0.04440811,0.05305334,0.0741623,0.05212628,0.05067359,0.05113716,0.04445849,0.04019785,0.0455323,0.04825785,0.05082296,0.04667106,0.04561616,0.04937356,0.04947989,0.04651523,0.04898925,0.04731763,0.05027762,0.05480597,0.05832529,0.05026671,0.05225057,0.05068773,0.04786867,0.05047734,0.05065202,0.05084293,0.04566515,0.04133815,0.04394779,0.04210285,0.04154827,0.04236839,0.04358698,0.04010625,0.05511155,0.05469262,0.04630028,0.04688076,0.04488007,0.04244254,0.04524099,0.04923181,0.04560306,0.03895607,0.04520268,0.04336799,0.07184755,0.06019157,0.0512811,0.03990051,0.05129962,0.04400993,0.06657024,0.05410806,0.04603998,0.03450397,0.04386817,0.03807083,0.07140337,0.06112147,0.04895576,0.06606614,0.05965878,0.06516839,0.0848293,0.06018089,0.06833764,0.0619511,0.06341965,0.05920144,0.08321245,0.05833751,0.06958908,0.05871304,0.05959074,0.0602287,0.08255111,0.06148977,0.07258755
316188_7_consensus,0.0046934,0.00564637,0.00712059,0.00475595,0.00668896,0.0064005,0.00515433,0.00693,0.00817452,0.00553327,0.00734879,0.00706747,0.00782219,0.00674565,0.00763475,0.0,0.00585872,0.00671219,0.06099846,0.06181688,0.06347338,0.06464416,0.06171965,0.06118008,0.06295931,0.06124988,0.06208352,0.06251153,0.06158446,0.0624378,0.06093434,0.06149437,0.05937749,0.06374894,0.05953248,0.05850026,0.07889644,0.0773243,0.08220646,0.09922035,0.09179557,0.08726386,0.07795513,0.07424083,0.07997677,0.10284093,0.09325463,0.08847204,0.08403608,0.08191342,0.08342194,0.09962772,0.09478869,0.08669921,0.0327647,0.03155981,0.03134317,0.03261677,0.0315363,0.03104537,0.0328184,0.02997825,0.03051653,0.03335093,0.03232261,0.03183043,0.0328021,0.03077781,0.03108193,0.03392161,0.03190425,0.03096122,0.04371153,0.04527227,0.04067665,0.046543,0.04370429,0.04188792,0.04384175,0.04576342,0.0504125,0.04671268,0.05069625,0.04465954,0.04815309,0.05777228,0.04686478,0.04573677,0.04735565,0.04398125,0.03781403,0.0376092,0.03508486,0.04310071,0.0406633,0.04139023,0.0364551,0.03855778,0.03990588,0.04204726,0.05105564,0.07046487,0.05184338,0.04842341,0.04983652,0.0408284,0.0384707,0.0486446,0.04523183,0.04622367,0.04402695,0.04374203,0.04593355,0.04559991,0.0441795,0.04604421,0.04536834,0.04744658,0.04962314,0.05279769,0.04677088,0.04727783,0.04660096,0.04593605,0.04686424,0.04680713,0.04400507,0.04125193,0.03832931,0.03920242,0.03764974,0.03754651,0.03685721,0.03915704,0.03736605,0.04865761,0.04838185,0.04112617,0.03987984,0.04032081,0.03984809,0.03986091,0.04348659,0.04038271,0.03468362,0.03862323,0.03781848,0.06249473,0.05196863,0.04476028,0.03562892,0.0456123,0.0388465,0.05658194,0.04521903,0.03963376,0.03015683,0.03762873,0.03297692,0.06217876,0.05294414,0.04269274,0.06181089,0.05699398,0.06126495,0.07661684,0.05843177,0.06367327,0.05881998,0.06131987,0.05739106,0.07607031,0.05623734,0.06491511,0.0554614,0.05824246,0.05672592,0.07503377,0.05817139,0.0673643
316188_8_consensus,0.00662924,0.00632676,0.00694646,0.00624034,0.00681131,0.0068763,0.00658905,0.00756192,0.00845704,0.0073612,0.00812306,0.00698146,0.01006338,0.00805958,0.00791866,0.00585872,0.0,0.00712999,0.06565317,0.06697636,0.06753684,0.07075203,0.06667618,0.06593833,0.06740454,0.06580181,0.06585843,0.0690922,0.06701165,0.06751871,0.06561308,0.06665525,0.06371814,0.06969491,0.06421892,0.06308466,0.08707005,0.08540911,0.09085124,0.10986537,0.10134269,0.09652982,0.08611112,0.08235265,0.08831172,0.11398883,0.10331569,0.09834768,0.09296497,0.09063792,0.09295544,0.11014674,0.10434641,0.09599282,0.03266947,0.03221783,0.03132794,0.03455439,0.0329281,0.03224618,0.03271248,0.03067596,0.03063565,0.03556318,0.03431118,0.03311521,0.03279017,0.03145211,0.0311224,0.03617845,0.03349315,0.03195037,0.04867039,0.05001394,0.04367629,0.05272295,0.04954882,0.0461715,0.04852737,0.04972081,0.05499015,0.05280689,0.05751679,0.05015441,0.05307212,0.06137288,0.05027506,0.05184282,0.05373032,0.04919797,0.03605337,0.03689577,0.03441714,0.04258418,0.04070673,0.04056283,0.03560523,0.03770837,0.03876855,0.04139469,0.0489093,0.06694134,0.04897518,0.04681406,0.04748638,0.04046361,0.03746053,0.04466376,0.04832048,0.04923239,0.04706887,0.04601159,0.04894295,0.04882542,0.04679875,0.0489213,0.0482587,0.04999095,0.05274794,0.05615284,0.04952557,0.05041875,0.04938309,0.04851501,0.04997602,0.05022897,0.04515023,0.04386324,0.04015101,0.0406645,0.03974655,0.0394719,0.03843451,0.03969926,0.03862257,0.05122301,0.0492698,0.04296167,0.04224268,0.04244577,0.04165463,0.04252918,0.04588979,0.04239984,0.03801915,0.04322112,0.04162131,0.06989559,0.05809223,0.04952279,0.03874676,0.05019901,0.0432259,0.06380846,0.05084884,0.04414389,0.03269247,0.04193959,0.03621945,0.06961998,0.05898892,0.0473165,0.06646705,0.06022986,0.06615422,0.0844523,0.06034872,0.06929545,0.06232874,0.0644323,0.05972512,0.08338128,0.05878938,0.0702624,0.05946456,0.06148368,0.06023791,0.08240152,0.06157894,0.07335891
316188_9_consensus,0.00691598,0.00693199,0.00752741,0.00607796,0.00714745,0.00630903,0.00687283,0.00772457,0.00839781,0.00739788,0.00852342,0.00749884,0.00897008,0.00784833,0.00743828,0.00671219,0.00712999,0.0,0.06345709,0.06501966,0.0652615,0.06847803,0.06476599,0.06374144,0.06525592,0.06367427,0.06363835,0.06682142,0.0647057,0.06519302,0.06368886,0.06446405,0.06162661,0.06757147,0.06239067,0.06126008,0.08587612,0.08426204,0.08960807,0.1083103,0.09980111,0.09513676,0.08494898,0.08111155,0.08705237,0.11221233,0.1016871,0.09698668,0.09176592,0.08936635,0.09163316,0.1085317,0.10286902,0.09464159,0.03427998,0.03351349,0.03278268,0.03572764,0.03420029,0.03305014,0.03418694,0.03186897,0.03179795,0.03660287,0.0352404,0.03429499,0.0343951,0.03287408,0.03238883,0.03733013,0.03499135,0.03302342,0.04807566,0.0494701,0.04343237,0.05239382,0.04944855,0.04582093,0.04846529,0.0495362,0.05411371,0.05322279,0.0569177,0.0502493,0.05271098,0.06084219,0.04999114,0.0518534,0.0537435,0.04898345,0.03689463,0.03780541,0.03567142,0.04461089,0.04213493,0.04236422,0.03687128,0.03923094,0.04050499,0.04329567,0.05120254,0.07095691,0.05151978,0.04896442,0.04954285,0.04216162,0.03907938,0.04607913,0.04838674,0.0496636,0.04720598,0.0463548,0.04904369,0.04896419,0.04687571,0.04915763,0.04798731,0.0501777,0.05331205,0.05661257,0.04996243,0.05086535,0.05005404,0.04870534,0.05034897,0.05017247,0.04621071,0.0443736,0.04073454,0.04178133,0.04048696,0.04026381,0.03981925,0.04123438,0.03941891,0.05236046,0.05090452,0.04427243,0.04404046,0.04350841,0.04237717,0.04339647,0.04680714,0.04317625,0.03852933,0.04403385,0.04245411,0.06996739,0.05827969,0.05020451,0.03981852,0.05105467,0.04389474,0.06425212,0.05168404,0.04488721,0.03418594,0.04282679,0.03728355,0.06982194,0.05943378,0.04771483,0.0667764,0.06087577,0.06580557,0.0841329,0.06107795,0.06910354,0.06324135,0.06489708,0.06108432,0.08336975,0.05924862,0.07058461,0.05946226,0.06151174,0.06061003,0.08214548,0.06213836,0.07335479
326650_10_consensus,0.06170096,0.06360316,0.06034225,0.06146396,0.06150877,0.06434256,0.06250792,0.06627652,0.05942488,0.0655091,0.0578811,0.06895645,0.06263003,0.06226247,0.05966175,0.06099846,0.06565317,0.06345709,0.0,0.0040197,0.00417268,0.00790724,0.00397701,0.00432616,0.00433397,0.00458036,0.00500051,0.01067049,0.00462929,0.00455202,0.00388024,0.00497431,0.00402593,0.00775352,0.00394002,0.00387943,0.05757857,0.05778014,0.06098336,0.07804498,0.06867917,0.06694052,0.05569797,0.05523127,0.06000895,0.08019788,0.07117544,0.06837365,0.06250124,0.06250844,0.06411517,0.07870501,0.07115043,0.06555698,0.04494656,0.04205457,0.04015431,0.04640419,0.0422683,0.03997686,0.0460572,0.04021328,0.03829741,0.04181189,0.03822209,0.03851417,0.04377424,0.03982228,0.03883721,0.04380106,0.04074969,0.03912455,0.02414705,0.02662908,0.02485103,0.03051855,0.02886747,0.02431763,0.02533359,0.02643719,0.02996102,0.03328347,0.03337193,0.02890279,0.02511795,0.03273714,0.02641048,0.03099391,0.03370455,0.02777788,0.05679115,0.06114123,0.05334776,0.07166972,0.06671864,0.06900052,0.0585531,0.06533329,0.06594955,0.06944152,0.08743671,0.11707463,0.08665208,0.08093291,0.08449148,0.06639633,0.06427413,0.0828908,0.03540725,0.04105449,0.03578773,0.03398233,0.03673296,0.03771923,0.03229172,0.0358089,0.03341837,0.04282918,0.0482001,0.05188848,0.03970198,0.04405365,0.04086374,0.03421265,0.03656712,0.03956331,0.06366795,0.04829188,0.04337292,0.04863807,0.04720784,0.0443629,0.04925886,0.05116246,0.04517085,0.06021921,0.06970456,0.04820138,0.05319098,0.04718015,0.0419701,0.04847976,0.05100886,0.0528237,0.04581498,0.05134575,0.04865482,0.06640406,0.0611832,0.05366072,0.04632924,0.05312754,0.04796558,0.05864309,0.05409487,0.04833888,0.04605065,0.0455957,0.04456176,0.06485674,0.0605419,0.05305638,0.03292216,0.03550515,0.03342324,0.03920207,0.04040849,0.03214415,0.03288459,0.03468263,0.0372809,0.03747238,0.03991744,0.03161011,0.0314892,0.03455887,0.03311125,0.03745532,0.03665762,0.03357582
326650_11_consensus,0.06183592,0.06414088,0.06191789,0.0622196,0.06250301,0.06566388,0.06262079,0.06711494,0.06077448,0.06586799,0.05839467,0.0702117,0.06278768,0.06373943,0.06188724,0.06181688,0.06697636,0.06501966,0.0040197,0.0,0.00436734,0.00513687,0.00321393,0.00401249,0.00431242,0.00349793,0.00483175,0.00745037,0.00337587,0.00364376,0.00325332,0.00337271,0.00367234,0.00505788,0.00336406,0.00378233,0.0527954,0.05310915,0.05597162,0.07201394,0.06307546,0.06163039,0.05102243,0.05082445,0.05516667,0.0738403,0.06539409,0.06284182,0.05740232,0.05747629,0.05871192,0.07242367,0.06540957,0.0602662,0.04384123,0.04045815,0.03842177,0.04394048,0.03995981,0.03775924,0.04500991,0.03869826,0.03685829,0.03920034,0.03558882,0.03638358,0.04283662,0.03816444,0.0373541,0.04088602,0.0382228,0.03743191,0.02396501,0.02701234,0.02604848,0.02933195,0.02822064,0.02434094,0.02551151,0.02641175,0.02966684,0.03226929,0.03158451,0.02818434,0.02563745,0.0325143,0.02645967,0.02967275,0.03226392,0.02782936,0.05984305,0.06317228,0.05527335,0.07276281,0.06770966,0.07078776,0.06085865,0.06683961,0.06757621,0.07157158,0.09063169,0.11979064,0.09083633,0.08356019,0.08755012,0.0674357,0.0659685,0.08675372,0.03589992,0.04108574,0.03621505,0.03484316,0.0366093,0.0375514,0.03279751,0.0355487,0.03358781,0.04373475,0.04799994,0.05132511,0.0399463,0.04376667,0.04106411,0.03546982,0.0362895,0.03942205,0.06235058,0.04975962,0.04336844,0.04859161,0.04670735,0.04411989,0.04855701,0.05087832,0.04531341,0.05903874,0.06914861,0.04872245,0.05341342,0.04822845,0.04247494,0.04872443,0.05172503,0.05387861,0.04411108,0.04866741,0.04637343,0.0619157,0.05741158,0.0510293,0.04468282,0.05049193,0.04574051,0.05415329,0.05059236,0.0456979,0.04526106,0.04357408,0.04327766,0.06035778,0.05686613,0.05011931,0.0313713,0.03482416,0.03170655,0.03549842,0.04009293,0.02988672,0.03186424,0.03398644,0.03648653,0.03330242,0.03959354,0.02930347,0.03095736,0.03412583,0.03186899,0.03304547,0.03545443,0.03096675
326650_12_consensus,0.0641376,0.06548064,0.06212126,0.06340002,0.06316372,0.06615133,0.06463768,0.06814464,0.06084169,0.06772978,0.05921942,0.07071941,0.06496685,0.06464447,0.06146274,0.06347338,0.06753684,0.0652615,0.00417268,0.00436734,0.0,0.00817828,0.00447229,0.00456037,0.004547,0.00440794,0.00450977,0.01114579,0.004992,0.00479988,0.00405463,0.00502569,0.00388613,0.00786925,0.00404804,0.00464398,0.05853773,0.05893911,0.06227191,0.08033515,0.07016189,0.06856946,0.05672222,0.05634923,0.06123571,0.0823736,0.073006,0.07016002,0.06391517,0.06380826,0.06579231,0.0807326,0.07267725,0.06722007,0.0446656,0.04193001,0.03981742,0.04712735,0.04275741,0.03994316,0.04566813,0.04016674,0.03805088,0.04222231,0.03858758,0.0385586,0.0435289,0.03977423,0.03839523,0.04436855,0.04118273,0.03937653,0.02568875,0.02855746,0.02587339,0.03311015,0.03141528,0.02593716,0.02718702,0.02785782,0.03078206,0.03636484,0.03584575,0.03110335,0.02732241,0.03317944,0.02741714,0.03357032,0.03660122,0.03021947,0.05723724,0.06222262,0.05401533,0.07283815,0.06784463,0.07005317,0.05933094,0.06639752,0.06671217,0.07042612,0.08839163,0.11746314,0.08753507,0.0818255,0.08512887,0.06746635,0.06528256,0.08246601,0.03804653,0.04376086,0.03840012,0.03621468,0.03906145,0.04035988,0.03462538,0.0380377,0.03552528,0.04538172,0.05120938,0.05478457,0.04227218,0.04679907,0.04365823,0.03668495,0.03891057,0.04226364,0.06430415,0.05078647,0.04409546,0.0497611,0.04830771,0.04533847,0.05038594,0.05188294,0.04570962,0.06176861,0.07072626,0.05009978,0.05555923,0.04926076,0.04281651,0.05053878,0.05308035,0.05512273,0.04678912,0.05276906,0.0498327,0.06853393,0.06289135,0.05512036,0.04743133,0.054354,0.04921454,0.06083923,0.05607557,0.04988738,0.04746305,0.04740691,0.04627683,0.06697198,0.06230986,0.05445223,0.03484927,0.0371855,0.03524954,0.04227187,0.04119184,0.03429389,0.03417476,0.0356841,0.03818544,0.03971632,0.0405782,0.03363104,0.03323008,0.03561572,0.03424159,0.03968807,0.03776805,0.03575505
