Affinity,Threshold,method,count,lower_whisker,Q1,median,Q3,upper_whisker,Threshold_original,layer,type,model,chain,Mean_Num_Points,layer_norm2,Loneliness,Vicinty_corr,IQR
hb,11,LD1,12690,0.192096048024012,0.602301150575288,0.757378689344672,0.875937968984492,1,0.0564643915897261,4,Unpooled,esm2,cdr3,1657.11504497728,9.375,,,0.273636818409205
hb,12,LD1,12690,0.19205298013245,0.595052076004912,0.746373186593297,0.863729254396829,1,0.0595457532039611,4,Unpooled,esm2,cdr3,1765.17158342693,9.375,,,0.268677178391918
hb,13,LD1,12690,0.192096048024012,0.590295147573787,0.739369684842421,0.855927963981991,1,0.0626271148181961,4,Unpooled,esm2,cdr3,1843.01225154304,9.375,,,0.265632816408204
hb,14,LD1,12690,0.191095547773887,0.587793896948474,0.735464996936158,0.852260928355215,1,0.0657084764324311,4,Unpooled,esm2,cdr3,1899,9.375,,,0.26446703140674
hb,0,LD1,12437,0.6875,0.875,1,1,1,0.000773258557188905,2,Unpooled,esm2,heavy_chain,19.0000103040732,3.125,,,0.125
hb,1,LD1,12437,0.722222222222222,0.888888888888889,1,1,1,0.000891651799937462,2,Unpooled,esm2,heavy_chain,37.8026976063638,3.125,,,0.111111111111111
hb,2,LD1,12437,0.642857142857143,0.857142857142857,1,1,1,0.00101004504268602,2,Unpooled,esm2,heavy_chain,72.3234448577523,3.125,,,0.142857142857143
hb,3,LD1,12437,0.553763440860215,0.821428571428571,0.961904761904762,1,1,0.00112843828543458,2,Unpooled,esm2,heavy_chain,133.31564467434,3.125,,,0.178571428571429
hb,4,LD1,12437,0.458333333333333,0.783269961977186,0.933333333333333,1,1,0.00124683152818313,2,Unpooled,esm2,heavy_chain,236.771702954178,3.125,,,0.216730038022814
hb,5,LD1,12437,0.384976525821596,0.745098039215686,0.89937106918239,0.98533724340176,1,0.00136522477093169,2,Unpooled,esm2,heavy_chain,402.25427361436,3.125,,,0.240239204186073
hb,6,LD1,12437,0.320388349514563,0.707207207207207,0.863917525773196,0.965116279069768,1,0.00148361801368025,2,Unpooled,esm2,heavy_chain,633.552658966089,3.125,,,0.25790907186256
hb,7,LD1,12437,0.26984126984127,0.673267326732673,0.831911262798635,0.943486590038314,1,0.00160201125642881,2,Unpooled,esm2,heavy_chain,904.667910024833,3.125,,,0.270219263305641
hb,8,LD1,12437,0.240740740740741,0.647527910685805,0.80040020010005,0.918795620437956,1,0.00172040449917736,2,Unpooled,esm2,heavy_chain,1171.67050665128,3.125,,,0.271267709752151
hb,9,LD1,12437,0.225941422594142,0.626865671641791,0.776888444222111,0.896265560165975,1,0.00183879774192592,2,Unpooled,esm2,heavy_chain,1398.47019546827,3.125,,,0.269399888524184
hb,10,LD1,12437,0.218109054527264,0.614307153576788,0.760299625468165,0.878740157480315,1,0.00195719098467448,2,Unpooled,esm2,heavy_chain,1572.41831445971,3.125,,,0.264433003903527
hb,11,LD1,12437,0.214607303651826,0.605802901450725,0.749374687343672,0.866666666666667,1,0.00207558422742304,2,Unpooled,esm2,heavy_chain,1697.77507238611,3.125,,,0.260863765215941
hb,12,LD1,12437,0.210250436808387,0.59879939969985,0.741370685342671,0.857928964482241,1,0.00219397747017159,2,Unpooled,esm2,heavy_chain,1786.81058022236,3.125,,,0.259129564782391
hb,13,LD1,12437,0.20760380190095,0.59479739869935,0.736368184092046,0.852926463231616,1,0.00231237071292015,2,Unpooled,esm2,heavy_chain,1851.21288215231,3.125,,,0.258129064532266
hb,14,LD1,12437,0.205102551275638,0.592296148074037,0.732866433216608,0.850425212606303,1,0.00243076395566871,2,Unpooled,esm2,heavy_chain,1899,3.125,,,0.258129064532266
hb,1,LD-1,12141,0,0,0,0,0,,,LD,antiberta2-cssp,all_cdrh,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,antiberta2-cssp,cdr3,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,antiberta2-cssp,cdr3_extracted,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,antiberta2-cssp,heavy_chain,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,antiberta2-cssp,paired_chain,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,esm2,all_cdrh,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,esm2,cdr3,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,esm2,cdr3_extracted,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,esm2,heavy_chain,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,1,LD-1,12141,0,0,0,0,0,,,LD,esm2,paired_chain,2.46203817300537,,0.235111924538927,75.4299462780537,0
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,antiberta2-cssp,all_cdrh,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,antiberta2-cssp,cdr3,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,antiberta2-cssp,cdr3_extracted,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,antiberta2-cssp,heavy_chain,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,antiberta2-cssp,paired_chain,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,esm2,all_cdrh,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,esm2,cdr3,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,esm2,cdr3_extracted,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,esm2,heavy_chain,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,2,LD-1,12141,0.666666666666667,0.863636363636364,1,1,1,,,LD,esm2,paired_chain,30.5993242291989,,0.0283381267472497,93.2741208921366,0.136363636363636
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,antiberta2-cssp,all_cdrh,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,antiberta2-cssp,cdr3,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,antiberta2-cssp,cdr3_extracted,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,antiberta2-cssp,heavy_chain,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,antiberta2-cssp,paired_chain,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,esm2,all_cdrh,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,esm2,cdr3,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,esm2,cdr3_extracted,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,esm2,heavy_chain,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,3,LD-1,12141,0.42962962962963,0.771428571428571,0.925925925925926,1,1,,,LD,esm2,paired_chain,224.798736952193,,0.00468614870980069,90.0905221529877,0.228571428571429
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,antiberta2-cssp,all_cdrh,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,antiberta2-cssp,cdr3,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,antiberta2-cssp,cdr3_extracted,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,antiberta2-cssp,heavy_chain,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,antiberta2-cssp,paired_chain,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,esm2,all_cdrh,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,esm2,cdr3,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,esm2,cdr3_extracted,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,esm2,heavy_chain,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
hb,4,LD-1,12141,0.271739130434783,0.660377358490566,0.810991957104558,0.920616113744076,1,,,LD,esm2,paired_chain,1190.69956356469,,0.000281571167112488,83.4497082630529,0.26023875525351
