Affinity,Threshold,method,count,lower_whisker,Q1,median,Q3,upper_whisker,Threshold_original,layer,sample_size,type,model,chain,Mean_Num_Points,layer_norm2,Loneliness,Vicinty_corr,IQR
hb,6,LD1,1287,0.178861788617886,0.607408343756376,0.76937618147448,0.893597517477529,1,0.0732663185626929,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,396.1933,12.5,,,0.286189173721153
hb,7,LD1,1287,0.214285714285714,0.592374099410523,0.736842105263158,0.855380746286116,1,0.0777040630512285,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,600.9623,12.5,,,0.263006646875592
hb,8,LD1,1287,0.223880597014925,0.576481096389365,0.7,0.817902672395707,1,0.0821418075397642,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,863.6607,12.5,,,0.241421576006342
hb,9,LD1,1287,0.23728813559322,0.562931935664776,0.67223382045929,0.783383283383284,1,0.0865795520282998,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,1148.0392,12.5,,,0.220451347718507
hb,10,LD1,1287,0.241935483870968,0.551135331347266,0.653826913456728,0.758296031291589,1,0.0910172965168355,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,1406.4815,12.5,,,0.207160699944324
hb,11,LD1,1287,0.252380952380952,0.544363382424485,0.647823911955978,0.740120060030015,1,0.0954550410053711,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,1604.1423,12.5,,,0.195756677605531
hb,12,LD1,1287,0.265927977839335,0.542271135567784,0.639819909954978,0.727474350545362,0.976253298153034,0.0998927854939068,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,1742.2664,12.5,,,0.185203214977578
hb,13,LD1,1287,0.271578947368421,0.541270635317659,0.637318659329665,0.724374020443415,0.943829787234043,0.104330529982442,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,1836.1834,12.5,,,0.183103385125756
hb,14,LD1,1287,0.281052631578947,0.539769884942471,0.63631815907954,0.721610805402701,0.919959979989995,0.108768274470978,5,5000,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_5000,1899,12.5,,,0.18184092046023
hb,1,LD-1,1281,0,0,0,0,0,,,5000,LD,antiberta2-cssp,all_cdrh,0.2436,,0.7982,19.9733333333333,0
hb,1,LD-1,1281,0,0,0,0,0,,,5000,LD,antiberta2-cssp,cdr3_only,0.2436,,0.7982,19.9733333333333,0
hb,1,LD-1,1281,0,0,0,0,0,,,5000,LD,antiberta2-cssp,heavy_chain,0.2436,,0.7982,19.9733333333333,0
hb,1,LD-1,1281,0,0,0,0,0,,,5000,LD,esm2,all_cdrh,0.2436,,0.7982,19.9733333333333,0
hb,1,LD-1,1281,0,0,0,0,0,,,5000,LD,esm2,cdr3_only,0.2436,,0.7982,19.9733333333333,0
hb,1,LD-1,1281,0,0,0,0,0,,,5000,LD,esm2,heavy_chain,0.2436,,0.7982,19.9733333333333,0
hb,2,LD-1,1281,0,0,1,1,1,,,5000,LD,antiberta2-cssp,all_cdrh,2.9484,,0.2272,74.556661488838,1
hb,2,LD-1,1281,0,0,1,1,1,,,5000,LD,antiberta2-cssp,cdr3_only,2.9484,,0.2272,74.556661488838,1
hb,2,LD-1,1281,0,0,1,1,1,,,5000,LD,antiberta2-cssp,heavy_chain,2.9484,,0.2272,74.556661488838,1
hb,2,LD-1,1281,0,0,1,1,1,,,5000,LD,esm2,all_cdrh,2.9484,,0.2272,74.556661488838,1
hb,2,LD-1,1281,0,0,1,1,1,,,5000,LD,esm2,cdr3_only,2.9484,,0.2272,74.556661488838,1
hb,2,LD-1,1281,0,0,1,1,1,,,5000,LD,esm2,heavy_chain,2.9484,,0.2272,74.556661488838,1
hb,3,LD-1,1281,0.588235294117647,0.833333333333333,1,1,1,,,5000,LD,antiberta2-cssp,all_cdrh,21.5944,,0.0454,86.4900258184317,0.166666666666667
hb,3,LD-1,1281,0.588235294117647,0.833333333333333,1,1,1,,,5000,LD,antiberta2-cssp,cdr3_only,21.5944,,0.0454,86.4900258184317,0.166666666666667
hb,3,LD-1,1281,0.588235294117647,0.833333333333333,1,1,1,,,5000,LD,antiberta2-cssp,heavy_chain,21.5944,,0.0454,86.4900258184317,0.166666666666667
hb,3,LD-1,1281,0.588235294117647,0.833333333333333,1,1,1,,,5000,LD,esm2,all_cdrh,21.5944,,0.0454,86.4900258184317,0.166666666666667
hb,3,LD-1,1281,0.588235294117647,0.833333333333333,1,1,1,,,5000,LD,esm2,cdr3_only,21.5944,,0.0454,86.4900258184317,0.166666666666667
hb,3,LD-1,1281,0.588235294117647,0.833333333333333,1,1,1,,,5000,LD,esm2,heavy_chain,21.5944,,0.0454,86.4900258184317,0.166666666666667
hb,4,LD-1,1281,0.369747899159664,0.728813559322034,0.861344537815126,0.971428571428571,1,,,5000,LD,antiberta2-cssp,all_cdrh,116.8032,,0.0068,82.5663880060946,0.242615012106538
hb,4,LD-1,1281,0.369747899159664,0.728813559322034,0.861344537815126,0.971428571428571,1,,,5000,LD,antiberta2-cssp,cdr3_only,116.8032,,0.0068,82.5663880060946,0.242615012106538
hb,4,LD-1,1281,0.369747899159664,0.728813559322034,0.861344537815126,0.971428571428571,1,,,5000,LD,antiberta2-cssp,heavy_chain,116.8032,,0.0068,82.5663880060946,0.242615012106538
hb,4,LD-1,1281,0.369747899159664,0.728813559322034,0.861344537815126,0.971428571428571,1,,,5000,LD,esm2,all_cdrh,116.8032,,0.0068,82.5663880060946,0.242615012106538
hb,4,LD-1,1281,0.369747899159664,0.728813559322034,0.861344537815126,0.971428571428571,1,,,5000,LD,esm2,cdr3_only,116.8032,,0.0068,82.5663880060946,0.242615012106538
hb,4,LD-1,1281,0.369747899159664,0.728813559322034,0.861344537815126,0.971428571428571,1,,,5000,LD,esm2,heavy_chain,116.8032,,0.0068,82.5663880060946,0.242615012106538
hb,5,LD-1,1281,0.253086419753086,0.628339140534262,0.754916792738275,0.882911392405063,1,,,5000,LD,antiberta2-cssp,all_cdrh,492.579,,4e-04,75.2563524089696,0.254572251870801
hb,5,LD-1,1281,0.253086419753086,0.628339140534262,0.754916792738275,0.882911392405063,1,,,5000,LD,antiberta2-cssp,cdr3_only,492.579,,4e-04,75.2563524089696,0.254572251870801
hb,5,LD-1,1281,0.253086419753086,0.628339140534262,0.754916792738275,0.882911392405063,1,,,5000,LD,antiberta2-cssp,heavy_chain,492.579,,4e-04,75.2563524089696,0.254572251870801
hb,5,LD-1,1281,0.253086419753086,0.628339140534262,0.754916792738275,0.882911392405063,1,,,5000,LD,esm2,all_cdrh,492.579,,4e-04,75.2563524089696,0.254572251870801
hb,5,LD-1,1281,0.253086419753086,0.628339140534262,0.754916792738275,0.882911392405063,1,,,5000,LD,esm2,cdr3_only,492.579,,4e-04,75.2563524089696,0.254572251870801
hb,5,LD-1,1281,0.253086419753086,0.628339140534262,0.754916792738275,0.882911392405063,1,,,5000,LD,esm2,heavy_chain,492.579,,4e-04,75.2563524089696,0.254572251870801
hb,6,LD-1,1281,0.309278350515464,0.58022093634929,0.660919540229885,0.760889712696942,0.98792270531401,,,5000,LD,antiberta2-cssp,all_cdrh,1627.8126,,0,67.2228456584823,0.180668776347652
hb,6,LD-1,1281,0.309278350515464,0.58022093634929,0.660919540229885,0.760889712696942,0.98792270531401,,,5000,LD,antiberta2-cssp,cdr3_only,1627.8126,,0,67.2228456584823,0.180668776347652
hb,6,LD-1,1281,0.309278350515464,0.58022093634929,0.660919540229885,0.760889712696942,0.98792270531401,,,5000,LD,antiberta2-cssp,heavy_chain,1627.8126,,0,67.2228456584823,0.180668776347652
hb,6,LD-1,1281,0.309278350515464,0.58022093634929,0.660919540229885,0.760889712696942,0.98792270531401,,,5000,LD,esm2,all_cdrh,1627.8126,,0,67.2228456584823,0.180668776347652
hb,6,LD-1,1281,0.309278350515464,0.58022093634929,0.660919540229885,0.760889712696942,0.98792270531401,,,5000,LD,esm2,cdr3_only,1627.8126,,0,67.2228456584823,0.180668776347652
hb,6,LD-1,1281,0.309278350515464,0.58022093634929,0.660919540229885,0.760889712696942,0.98792270531401,,,5000,LD,esm2,heavy_chain,1627.8126,,0,67.2228456584823,0.180668776347652
hb,1,LD-1,6246,0,0,0,0,0,,,25000,LD,antiberta2-cssp,all_cdrh,1.21012,,0.41516,57.7387190476191,0
hb,1,LD-1,6246,0,0,0,0,0,,,25000,LD,antiberta2-cssp,cdr3_only,1.21012,,0.41516,57.7387190476191,0
hb,1,LD-1,6246,0,0,0,0,0,,,25000,LD,antiberta2-cssp,heavy_chain,1.21012,,0.41516,57.7387190476191,0
hb,1,LD-1,6246,0,0,0,0,0,,,25000,LD,esm2,all_cdrh,1.21012,,0.41516,57.7387190476191,0
hb,1,LD-1,6246,0,0,0,0,0,,,25000,LD,esm2,cdr3_only,1.21012,,0.41516,57.7387190476191,0
hb,1,LD-1,6246,0,0,0,0,0,,,25000,LD,esm2,heavy_chain,1.21012,,0.41516,57.7387190476191,0
hb,2,LD-1,6246,0.714285714285714,0.882918552036199,1,1,1,,,25000,LD,antiberta2-cssp,all_cdrh,15.11956,,0.05236,90.9077136881091,0.117081447963801
hb,2,LD-1,6246,0.714285714285714,0.882918552036199,1,1,1,,,25000,LD,antiberta2-cssp,cdr3_only,15.11956,,0.05236,90.9077136881091,0.117081447963801
hb,2,LD-1,6246,0.714285714285714,0.882918552036199,1,1,1,,,25000,LD,antiberta2-cssp,heavy_chain,15.11956,,0.05236,90.9077136881091,0.117081447963801
hb,2,LD-1,6246,0.714285714285714,0.882918552036199,1,1,1,,,25000,LD,esm2,all_cdrh,15.11956,,0.05236,90.9077136881091,0.117081447963801
hb,2,LD-1,6246,0.714285714285714,0.882918552036199,1,1,1,,,25000,LD,esm2,cdr3_only,15.11956,,0.05236,90.9077136881091,0.117081447963801
hb,2,LD-1,6246,0.714285714285714,0.882918552036199,1,1,1,,,25000,LD,esm2,heavy_chain,15.11956,,0.05236,90.9077136881091,0.117081447963801
hb,3,LD-1,6246,0.515625,0.806154336734694,0.944444444444444,1,1,,,25000,LD,antiberta2-cssp,all_cdrh,111.45056,,0.01064,89.3409618969337,0.193845663265306
hb,3,LD-1,6246,0.515625,0.806154336734694,0.944444444444444,1,1,,,25000,LD,antiberta2-cssp,cdr3_only,111.45056,,0.01064,89.3409618969337,0.193845663265306
hb,3,LD-1,6246,0.515625,0.806154336734694,0.944444444444444,1,1,,,25000,LD,antiberta2-cssp,heavy_chain,111.45056,,0.01064,89.3409618969337,0.193845663265306
hb,3,LD-1,6246,0.515625,0.806154336734694,0.944444444444444,1,1,,,25000,LD,esm2,all_cdrh,111.45056,,0.01064,89.3409618969337,0.193845663265306
hb,3,LD-1,6246,0.515625,0.806154336734694,0.944444444444444,1,1,,,25000,LD,esm2,cdr3_only,111.45056,,0.01064,89.3409618969337,0.193845663265306
hb,3,LD-1,6246,0.515625,0.806154336734694,0.944444444444444,1,1,,,25000,LD,esm2,heavy_chain,111.45056,,0.01064,89.3409618969337,0.193845663265306
hb,4,LD-1,6246,0.311111111111111,0.689480745341615,0.828989813242784,0.943233602836266,1,,,25000,LD,antiberta2-cssp,all_cdrh,595.61192,,0.00092,82.8736975484168,0.253752857494651
hb,4,LD-1,6246,0.311111111111111,0.689480745341615,0.828989813242784,0.943233602836266,1,,,25000,LD,antiberta2-cssp,cdr3_only,595.61192,,0.00092,82.8736975484168,0.253752857494651
hb,4,LD-1,6246,0.311111111111111,0.689480745341615,0.828989813242784,0.943233602836266,1,,,25000,LD,antiberta2-cssp,heavy_chain,595.61192,,0.00092,82.8736975484168,0.253752857494651
hb,4,LD-1,6246,0.311111111111111,0.689480745341615,0.828989813242784,0.943233602836266,1,,,25000,LD,esm2,all_cdrh,595.61192,,0.00092,82.8736975484168,0.253752857494651
hb,4,LD-1,6246,0.311111111111111,0.689480745341615,0.828989813242784,0.943233602836266,1,,,25000,LD,esm2,cdr3_only,595.61192,,0.00092,82.8736975484168,0.253752857494651
hb,4,LD-1,6246,0.311111111111111,0.689480745341615,0.828989813242784,0.943233602836266,1,,,25000,LD,esm2,heavy_chain,595.61192,,0.00092,82.8736975484168,0.253752857494651
hb,1,LD-1,606,0,0,0,0,0,,,2500,LD,antiberta2-cssp,all_cdrh,0.124,,0.886,11.3,0
hb,1,LD-1,606,0,0,0,0,0,,,2500,LD,antiberta2-cssp,cdr3_only,0.124,,0.886,11.3,0
hb,1,LD-1,606,0,0,0,0,0,,,2500,LD,antiberta2-cssp,heavy_chain,0.124,,0.886,11.3,0
hb,1,LD-1,606,0,0,0,0,0,,,2500,LD,esm2,all_cdrh,0.124,,0.886,11.3,0
hb,1,LD-1,606,0,0,0,0,0,,,2500,LD,esm2,cdr3_only,0.124,,0.886,11.3,0
hb,1,LD-1,606,0,0,0,0,0,,,2500,LD,esm2,heavy_chain,0.124,,0.886,11.3,0
hb,2,LD-1,606,0,0,1,1,1,,,2500,LD,antiberta2-cssp,all_cdrh,1.5184,,0.3704,61.1250317460318,1
hb,2,LD-1,606,0,0,1,1,1,,,2500,LD,antiberta2-cssp,cdr3_only,1.5184,,0.3704,61.1250317460318,1
hb,2,LD-1,606,0,0,1,1,1,,,2500,LD,antiberta2-cssp,heavy_chain,1.5184,,0.3704,61.1250317460318,1
hb,2,LD-1,606,0,0,1,1,1,,,2500,LD,esm2,all_cdrh,1.5184,,0.3704,61.1250317460318,1
hb,2,LD-1,606,0,0,1,1,1,,,2500,LD,esm2,cdr3_only,1.5184,,0.3704,61.1250317460318,1
hb,2,LD-1,606,0,0,1,1,1,,,2500,LD,esm2,heavy_chain,1.5184,,0.3704,61.1250317460318,1
hb,3,LD-1,606,0.625,0.846153846153846,1,1,1,,,2500,LD,antiberta2-cssp,all_cdrh,10.9228,,0.0712,84.6595686753913,0.153846153846154
hb,3,LD-1,606,0.625,0.846153846153846,1,1,1,,,2500,LD,antiberta2-cssp,cdr3_only,10.9228,,0.0712,84.6595686753913,0.153846153846154
hb,3,LD-1,606,0.625,0.846153846153846,1,1,1,,,2500,LD,antiberta2-cssp,heavy_chain,10.9228,,0.0712,84.6595686753913,0.153846153846154
hb,3,LD-1,606,0.625,0.846153846153846,1,1,1,,,2500,LD,esm2,all_cdrh,10.9228,,0.0712,84.6595686753913,0.153846153846154
hb,3,LD-1,606,0.625,0.846153846153846,1,1,1,,,2500,LD,esm2,cdr3_only,10.9228,,0.0712,84.6595686753913,0.153846153846154
hb,3,LD-1,606,0.625,0.846153846153846,1,1,1,,,2500,LD,esm2,heavy_chain,10.9228,,0.0712,84.6595686753913,0.153846153846154
hb,4,LD-1,606,0.421052631578947,0.75,0.887146226415094,0.981329530495831,1,,,2500,LD,antiberta2-cssp,all_cdrh,58.8464,,0.0132,82.5108698326229,0.231329530495831
hb,4,LD-1,606,0.421052631578947,0.75,0.887146226415094,0.981329530495831,1,,,2500,LD,antiberta2-cssp,cdr3_only,58.8464,,0.0132,82.5108698326229,0.231329530495831
hb,4,LD-1,606,0.421052631578947,0.75,0.887146226415094,0.981329530495831,1,,,2500,LD,antiberta2-cssp,heavy_chain,58.8464,,0.0132,82.5108698326229,0.231329530495831
hb,4,LD-1,606,0.421052631578947,0.75,0.887146226415094,0.981329530495831,1,,,2500,LD,esm2,all_cdrh,58.8464,,0.0132,82.5108698326229,0.231329530495831
hb,4,LD-1,606,0.421052631578947,0.75,0.887146226415094,0.981329530495831,1,,,2500,LD,esm2,cdr3_only,58.8464,,0.0132,82.5108698326229,0.231329530495831
hb,4,LD-1,606,0.421052631578947,0.75,0.887146226415094,0.981329530495831,1,,,2500,LD,esm2,heavy_chain,58.8464,,0.0132,82.5108698326229,0.231329530495831
hb,5,LD-1,606,0.285714285714286,0.649607053862373,0.760202104097453,0.894741687351682,1,,,2500,LD,antiberta2-cssp,all_cdrh,247.3104,,0.0012,75.3561743596267,0.245134633489309
hb,5,LD-1,606,0.285714285714286,0.649607053862373,0.760202104097453,0.894741687351682,1,,,2500,LD,antiberta2-cssp,cdr3_only,247.3104,,0.0012,75.3561743596267,0.245134633489309
hb,5,LD-1,606,0.285714285714286,0.649607053862373,0.760202104097453,0.894741687351682,1,,,2500,LD,antiberta2-cssp,heavy_chain,247.3104,,0.0012,75.3561743596267,0.245134633489309
hb,5,LD-1,606,0.285714285714286,0.649607053862373,0.760202104097453,0.894741687351682,1,,,2500,LD,esm2,all_cdrh,247.3104,,0.0012,75.3561743596267,0.245134633489309
hb,5,LD-1,606,0.285714285714286,0.649607053862373,0.760202104097453,0.894741687351682,1,,,2500,LD,esm2,cdr3_only,247.3104,,0.0012,75.3561743596267,0.245134633489309
hb,5,LD-1,606,0.285714285714286,0.649607053862373,0.760202104097453,0.894741687351682,1,,,2500,LD,esm2,heavy_chain,247.3104,,0.0012,75.3561743596267,0.245134633489309
hb,6,LD-1,606,0.315789473684211,0.58159756097561,0.663119264326229,0.772206125459943,0.985163204747774,,,2500,LD,antiberta2-cssp,all_cdrh,818.4228,,0,67.2661622582988,0.190608564484333
hb,6,LD-1,606,0.315789473684211,0.58159756097561,0.663119264326229,0.772206125459943,0.985163204747774,,,2500,LD,antiberta2-cssp,cdr3_only,818.4228,,0,67.2661622582988,0.190608564484333
hb,6,LD-1,606,0.315789473684211,0.58159756097561,0.663119264326229,0.772206125459943,0.985163204747774,,,2500,LD,antiberta2-cssp,heavy_chain,818.4228,,0,67.2661622582988,0.190608564484333
hb,6,LD-1,606,0.315789473684211,0.58159756097561,0.663119264326229,0.772206125459943,0.985163204747774,,,2500,LD,esm2,all_cdrh,818.4228,,0,67.2661622582988,0.190608564484333
hb,6,LD-1,606,0.315789473684211,0.58159756097561,0.663119264326229,0.772206125459943,0.985163204747774,,,2500,LD,esm2,cdr3_only,818.4228,,0,67.2661622582988,0.190608564484333
hb,6,LD-1,606,0.315789473684211,0.58159756097561,0.663119264326229,0.772206125459943,0.985163204747774,,,2500,LD,esm2,heavy_chain,818.4228,,0,67.2661622582988,0.190608564484333
hb,1,LD-1,2525,0,0,0,0,0,,,10000,LD,antiberta2-cssp,all_cdrh,0.4814,,0.6657,33.0416666666667,0
hb,1,LD-1,2525,0,0,0,0,0,,,10000,LD,antiberta2-cssp,cdr3_only,0.4814,,0.6657,33.0416666666667,0
hb,1,LD-1,2525,0,0,0,0,0,,,10000,LD,antiberta2-cssp,heavy_chain,0.4814,,0.6657,33.0416666666667,0
hb,1,LD-1,2525,0,0,0,0,0,,,10000,LD,esm2,all_cdrh,0.4814,,0.6657,33.0416666666667,0
hb,1,LD-1,2525,0,0,0,0,0,,,10000,LD,esm2,cdr3_only,0.4814,,0.6657,33.0416666666667,0
hb,1,LD-1,2525,0,0,0,0,0,,,10000,LD,esm2,heavy_chain,0.4814,,0.6657,33.0416666666667,0
hb,2,LD-1,2525,0.545454545454545,0.8,1,1,1,,,10000,LD,antiberta2-cssp,all_cdrh,5.9914,,0.124,84.2530201432437,0.2
hb,2,LD-1,2525,0.545454545454545,0.8,1,1,1,,,10000,LD,antiberta2-cssp,cdr3_only,5.9914,,0.124,84.2530201432437,0.2
hb,2,LD-1,2525,0.545454545454545,0.8,1,1,1,,,10000,LD,antiberta2-cssp,heavy_chain,5.9914,,0.124,84.2530201432437,0.2
hb,2,LD-1,2525,0.545454545454545,0.8,1,1,1,,,10000,LD,esm2,all_cdrh,5.9914,,0.124,84.2530201432437,0.2
hb,2,LD-1,2525,0.545454545454545,0.8,1,1,1,,,10000,LD,esm2,cdr3_only,5.9914,,0.124,84.2530201432437,0.2
hb,2,LD-1,2525,0.545454545454545,0.8,1,1,1,,,10000,LD,esm2,heavy_chain,5.9914,,0.124,84.2530201432437,0.2
hb,3,LD-1,2525,0.586206896551724,0.833333333333333,0.967741935483871,1,1,,,10000,LD,antiberta2-cssp,all_cdrh,44.2197,,0.0249,88.1801961946228,0.166666666666667
hb,3,LD-1,2525,0.586206896551724,0.833333333333333,0.967741935483871,1,1,,,10000,LD,antiberta2-cssp,cdr3_only,44.2197,,0.0249,88.1801961946228,0.166666666666667
hb,3,LD-1,2525,0.586206896551724,0.833333333333333,0.967741935483871,1,1,,,10000,LD,antiberta2-cssp,heavy_chain,44.2197,,0.0249,88.1801961946228,0.166666666666667
hb,3,LD-1,2525,0.586206896551724,0.833333333333333,0.967741935483871,1,1,,,10000,LD,esm2,all_cdrh,44.2197,,0.0249,88.1801961946228,0.166666666666667
hb,3,LD-1,2525,0.586206896551724,0.833333333333333,0.967741935483871,1,1,,,10000,LD,esm2,cdr3_only,44.2197,,0.0249,88.1801961946228,0.166666666666667
hb,3,LD-1,2525,0.586206896551724,0.833333333333333,0.967741935483871,1,1,,,10000,LD,esm2,heavy_chain,44.2197,,0.0249,88.1801961946228,0.166666666666667
hb,4,LD-1,2525,0.35016835016835,0.720647773279352,0.857142857142857,0.967787114845938,1,,,10000,LD,antiberta2-cssp,all_cdrh,237.2252,,0.0036,82.8050617627952,0.247139341566586
hb,4,LD-1,2525,0.35016835016835,0.720647773279352,0.857142857142857,0.967787114845938,1,,,10000,LD,antiberta2-cssp,cdr3_only,237.2252,,0.0036,82.8050617627952,0.247139341566586
hb,4,LD-1,2525,0.35016835016835,0.720647773279352,0.857142857142857,0.967787114845938,1,,,10000,LD,antiberta2-cssp,heavy_chain,237.2252,,0.0036,82.8050617627952,0.247139341566586
hb,4,LD-1,2525,0.35016835016835,0.720647773279352,0.857142857142857,0.967787114845938,1,,,10000,LD,esm2,all_cdrh,237.2252,,0.0036,82.8050617627952,0.247139341566586
hb,4,LD-1,2525,0.35016835016835,0.720647773279352,0.857142857142857,0.967787114845938,1,,,10000,LD,esm2,cdr3_only,237.2252,,0.0036,82.8050617627952,0.247139341566586
hb,4,LD-1,2525,0.35016835016835,0.720647773279352,0.857142857142857,0.967787114845938,1,,,10000,LD,esm2,heavy_chain,237.2252,,0.0036,82.8050617627952,0.247139341566586
hb,5,LD-1,2525,0.257188498402556,0.626284875183554,0.75,0.873881204231082,1,,,10000,LD,antiberta2-cssp,all_cdrh,990.8269,,2e-04,75.2801806286468,0.247596329047529
hb,5,LD-1,2525,0.257188498402556,0.626284875183554,0.75,0.873881204231082,1,,,10000,LD,antiberta2-cssp,cdr3_only,990.8269,,2e-04,75.2801806286468,0.247596329047529
hb,5,LD-1,2525,0.257188498402556,0.626284875183554,0.75,0.873881204231082,1,,,10000,LD,antiberta2-cssp,heavy_chain,990.8269,,2e-04,75.2801806286468,0.247596329047529
hb,5,LD-1,2525,0.257188498402556,0.626284875183554,0.75,0.873881204231082,1,,,10000,LD,esm2,all_cdrh,990.8269,,2e-04,75.2801806286468,0.247596329047529
hb,5,LD-1,2525,0.257188498402556,0.626284875183554,0.75,0.873881204231082,1,,,10000,LD,esm2,cdr3_only,990.8269,,2e-04,75.2801806286468,0.247596329047529
hb,5,LD-1,2525,0.257188498402556,0.626284875183554,0.75,0.873881204231082,1,,,10000,LD,esm2,heavy_chain,990.8269,,2e-04,75.2801806286468,0.247596329047529
